Sample,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,corSampleVSgoldstandard,meanAbsDifferenceSampleVSgoldstandard,predictedGender,meanXchromosome
GSM990577,77.9961237882552,,0,0.277457424274727,0,0.9968057,0.963888423906697,0.06203550113707,male,0
GSM989998,42.8543618794647,,0,0.276146435797567,0,0.9962381,0.969110867208875,0.057312272273438,male,0
GSM990508,63.2012415090346,,0,0.283152041521709,0,0.9983679,0.964860616541572,0.063244015633635,male,0
GSM990618,65.4960878396837,,0,0.296043113047327,0,0.9968207,0.963662775665048,0.069474506174895,male,0
GSM989983,44.8731867494814,,0,0.279445455029853,0,0.9965494,0.969144546925806,0.057474595402331,male,0
GSM990388,59.6048255312062,,0,0.286752169815452,0,0.9974343,0.962105014718924,0.066339289715065,male,0
GSM990625,70.8740934599494,,0,0.283498552695781,0,0.9966927,0.965679430031783,0.062814490775388,male,0
GSM990340,54.8607071023019,,0,0.277216253254831,0,0.9972702,0.967337987052915,0.059503763239907,male,0
GSM990043,70.8437128553676,,0,0.271198516902093,0,0.9972116,0.96717489877659,0.057812846776952,male,0
GSM990269,49.8388308527217,,0,0.286130605963719,0,0.9974078,0.962473229388005,0.066880558211377,male,0
GSM990413,55.5951061448844,,0,0.283877651170568,0,0.9979167,0.963974621382998,0.064723020872666,male,0
GSM990519,45.6682482364041,,0,0.277836497628023,0,0.9979275,0.965429083245063,0.061124233125905,male,0
GSM990439,54.4143569412942,,0,0.274331661290362,0,0.9971797,0.967696124294528,0.057982605388128,male,0
GSM990323,49.2376788565273,,0,0.280374409568017,0,0.9955055,0.960539916220811,0.065998396296866,male,0
GSM990281,52.9490221472775,,0,0.280248264832399,0,0.9971151,0.96785207786814,0.059809018506624,male,0
GSM989949,67.6538923023028,,0,0.269386306512608,0,0.9967681,0.969266760963807,0.055789633637356,male,0
GSM990442,63.2502635092194,,0,0.283106177416096,0,0.9975547,0.969046014433661,0.059874854422453,male,0
GSM990498,59.1506617326099,,0,0.277734978064149,0,0.9970217,0.965588572536221,0.060951822904592,male,0
GSM990012,66.5062148529445,,0,0.276482802790454,0,0.9953015,0.967957057907915,0.058114171858144,male,0
GSM990428,67.4419288407611,,0,0.286227107012734,0,0.9972224,0.965770105885037,0.064055758748809,male,0
GSM990371,59.4959969888837,,0,0.285069174954715,0,0.9971362,0.967006239944132,0.061976800732541,male,0
GSM989844,68.9207273698034,,0,0.267787175666895,0,0.9960492,0.967597611786523,0.056552331596005,male,0
GSM990030,66.5184711010918,,0,0.272692302880374,0,0.9973913,0.964595641991361,0.060443374388711,male,0
GSM990093,59.9657353756381,,0,0.278266135846292,0,0.9971837,0.964403051360474,0.06295552605616,male,0
GSM990556,70.1059930575112,,0,0.280585434779912,0,0.9970933,0.967530514810806,0.059795540116196,male,0
GSM990427,86.3331088707571,,0,0.27919325772771,0,0.9971561,0.962130634060355,0.063994427020069,male,0
GSM990491,68.3746397584819,,0,0.287075593916317,0,0.9973475,0.96198705222351,0.066182055772504,male,0
GSM990357,56.3286251139308,,0,0.291766798587225,0,0.9978707,0.957204222494962,0.071868149761066,male,0
GSM989861,82.3784248546472,,0,0.264736865900599,0,0.9960368,0.957493591414537,0.061756135210687,male,0
GSM989964,70.6921385765854,,0,0.273265504630995,0,0.9965657,0.970432241962002,0.054797268284664,male,0
GSM990288,47.4437910303329,,0,0.277511577537319,0,0.9945368,0.967246590031693,0.059038528156525,male,0
GSM990108,47.2105479752482,,0,0.280636798592216,0,0.9972025,0.969024554960986,0.0586759615997,male,0
GSM989841,64.5600208379563,,0,0.272662410092955,0,0.9965124,0.969135481298171,0.055911224315643,male,0
GSM990331,48.8872251240147,,0,0.278299369897411,0,0.9970183,0.961470038765493,0.065086978915901,male,0
GSM989965,50.6020216324657,,0,0.273692393126106,0,0.9964523,0.969758377831586,0.055701996067115,male,0
GSM990284,64.3492309084967,,0,0.277611743394282,0,0.9950669,0.967890715574723,0.058681375609801,male,0
GSM989970,68.6658979649999,,0,0.273690305802246,0,0.9974142,0.969380682319644,0.056180614495041,male,0
GSM989948,48.7600643779565,,0,0.271570208709645,0,0.9962585,0.97024471866776,0.054899510953947,male,0
GSM990031,55.6502397513093,,0,0.276856410654098,0,0.9976314,0.967776420918037,0.058493219756167,male,0
GSM989957,75.9326194986735,,0,0.270815873467164,0,0.9969822,0.966502309151628,0.057010601251761,male,0
GSM990390,55.6465681039927,,0,0.289421482570583,0,0.9970552,0.961098289895569,0.067622774140514,male,0
GSM989885,49.1319740162686,,0,0.26713031543306,0,0.9968958,0.969557192882236,0.054580438831568,male,0
GSM989931,69.2779407902113,,0,0.276167485528958,0,0.996424,0.968584812058974,0.057035274087086,male,0
GSM990005,78.6278437752238,,0,0.27587478689577,0,0.9966719,0.964546655130371,0.061409335427245,male,0
GSM990047,72.1909929150918,,0,0.279898100015235,0,0.9972279,0.963828505146104,0.063071056213101,male,0
GSM990469,69.6508014171045,,0,0.274567820051549,0,0.9973366,0.969757967172395,0.056060595167534,male,0
GSM990008,65.8536076735311,,0,0.277884668946137,0,0.9968247,0.965458858753912,0.061440487528247,male,0
GSM990580,74.6502751159116,,0,0.293492721919845,0,0.9973307,0.958773872171257,0.070980861075544,male,0
GSM990304,61.9081816762824,,0,0.278045224607375,0,0.9973161,0.964353556562331,0.062445585421376,male,0
GSM989835,67.0892720775407,,0,0.277771092694407,0,0.995755,0.968361883564455,0.058466974990889,male,0
GSM990402,67.7141090285138,,0,0.275666322639278,0,0.9969643,0.966753473392955,0.059706496908187,male,0
GSM990620,82.450145425629,,0,0.289820259428552,0,0.9968519,0.964765181042291,0.066098608482475,male,0
GSM989887,70.4152580076885,,0,0.267734680024782,0,0.9946767,0.96133380117643,0.061494650737016,male,0
GSM989942,69.9134411407523,,0,0.273854871804481,0,0.9967509,0.968454799118898,0.057024152328721,male,0
GSM990058,68.1011599242367,,0,0.267095722534907,0,0.9936768,0.96822609435087,0.054982371711381,male,0
GSM990283,48.893672837225,,0,0.269728677951899,0,0.9974725,0.965433566088987,0.058843915471466,male,0
GSM989899,68.5767439659157,,0,0.272708350850049,0,0.9967262,0.969210762233177,0.056003738698149,male,0
GSM990308,69.8583278160488,,0,0.27664130727149,0,0.9965775,0.966113649413216,0.060172765357893,male,0
GSM989864,76.9333218350129,,0,0.274388874593941,0,0.9960511,0.969370827348393,0.055827728348734,male,0
GSM990409,66.5270827019255,,0,0.283833047802258,0,0.9968289,0.96221186889412,0.065340700782624,male,0
GSM990541,24.0669612088302,,0,0.284653562825681,0,0.9954296,0.970339559710754,0.059012340029114,male,0
GSM990370,62.7068665020133,,0,0.287864331527729,0,0.9967937,0.963320447561035,0.06543523215568,male,0
GSM989968,58.3407855056293,,0,0.273007048280339,0,0.9970025,0.969398003203688,0.055967465019976,male,0
GSM990434,78.24704674148,,0,0.276312931513629,0,0.9975738,0.960680202331689,0.065199864929266,male,0
GSM990565,75.5657039407006,,0,0.296739537449255,0,0.9985408,0.955345758078349,0.07438676517644,male,0
GSM990574,71.1776911342472,,0,0.298709029717104,0,0.9979832,0.960454694604938,0.072637943244445,male,0
GSM989847,72.7925632939498,,0,0.281645209036915,0,0.9951861,0.958808230190095,0.066801512124876,male,0
GSM990506,52.5051388356367,,0,0.281124652244517,0,0.9970639,0.968860321911363,0.058986022886226,male,0
GSM990488,65.7703810504383,,0,0.278712959718924,0,0.9970647,0.966081413083229,0.060912945327258,male,0
GSM989986,60.5378445838559,,0,0.270200950040329,0,0.9970635,0.968587005277455,0.055929926552681,male,0
GSM990419,60.1187588658166,,0,0.280663022712329,0,0.9973866,0.967076863134413,0.060825720102691,male,0
GSM990499,34.9795924695668,,0,0.282028111748639,0,0.9972941,0.963075591289156,0.064269627935984,male,0
GSM989972,57.8679707924934,,0,0.274307787690256,0,0.9959715,0.96986484525194,0.055898925855511,male,0
GSM990493,70.9906781733027,,0,0.279947074234187,0,0.9972425,0.965472847781577,0.061827534488534,male,0
GSM990495,73.3253575949277,,0,0.278874457090417,0,0.997054,0.965393905730425,0.061358731998183,male,0
GSM990575,62.3884063643741,,0,0.278017319553867,0,0.9972737,0.966124807408823,0.059993820056687,male,0
GSM990461,55.8912672899865,,0,0.281540666171324,0,0.9970144,0.968492199162152,0.059685274110059,male,0
GSM989852,74.0379232805184,,0,0.276628052745255,0,0.9963056,0.96389247202446,0.062558514936626,male,0
GSM990608,67.8602744044175,,0,0.284799555773819,0,0.9961733,0.965422760469634,0.06463019618554,male,0
GSM990543,56.8733755125455,,0,0.274733426276282,0,0.9972802,0.967840431196316,0.057921265160758,male,0
GSM990510,52.7340884247333,,0,0.283426964260251,0,0.9985938,0.962440735278687,0.064713484083374,male,0
GSM990457,77.704369793105,,0,0.280133740639338,0,0.997416,0.962862050270352,0.065011147353162,male,0
GSM990472,52.0116676562743,,0,0.278393405748084,0,0.997186,0.969561480055835,0.057360189220747,male,0
GSM990024,68.5566506957474,,0,0.277899531384915,0,0.9968641,0.967823760689031,0.058745239296252,male,0
GSM990387,59.2781870554649,,0,0.27758701088202,0,0.9970236,0.967270677861011,0.059441055119195,male,0
GSM990268,52.3323762861843,,0,0.28356028339141,0,0.997969,0.966990198939746,0.061462447761043,male,0
GSM990467,74.279848137982,,0,0.273545390898391,0,0.9970852,0.963921610361676,0.060966044853822,male,0
GSM990622,80.9244432073429,,0,0.277970740900359,0,0.9978448,0.960388574054869,0.06426930834495,male,0
GSM990540,49.1107280818899,,0,0.283793000726114,0,0.9971027,0.970098146396107,0.058578044381455,male,0
GSM990006,72.20329220725,,0,0.28268840256027,0,0.9970837,0.964847202257215,0.062383632416043,male,0
GSM990038,81.2051121347001,,0,0.281621260909278,0,0.9967664,0.959620963656516,0.066521693723833,male,0
GSM990391,44.0552544296612,,0,0.27527504313238,0,0.9975159,0.968640350216456,0.056924759135391,male,0
GSM989893,74.3398728896462,,0,0.271182958345085,0,0.9956096,0.968565524252899,0.056559758336612,male,0
GSM989958,59.2964547059683,,0,0.272233565434147,0,0.9954751,0.970617605584898,0.054396335197557,male,0
GSM990121,62.5642105121022,,0,0.27957059197032,0,0.9972412,0.964856539659734,0.062012771304598,male,0
GSM990436,65.4399020316757,,0,0.282687522649104,0,0.9970317,0.963411466555151,0.06458294600055,male,0
GSM990070,50.4117690689475,,0,0.267832533351547,0,0.9970606,0.967736529602564,0.056964261640877,male,0
GSM990395,45.4318852775078,,0,0.282207733858026,0,0.9973237,0.965532249881585,0.062435852966016,male,0
GSM990486,73.7596307036383,,0,0.272298621486315,0,0.9970104,0.960294427380914,0.062284129791578,male,0
GSM990393,51.1152837705564,,0,0.281409106729918,0,0.9970319,0.964297074628462,0.063409033771176,male,0
GSM990394,58.3341524989053,,0,0.280710091826823,0,0.9972454,0.966629743641962,0.060845863639211,male,0
GSM990492,67.0071390166621,,0,0.281857604865242,0,0.995269,0.969915280650826,0.05723335694703,male,0
GSM989978,57.4109435439282,,0,0.274021750010945,0,0.9969238,0.968968768046143,0.056678308299966,male,0
GSM989967,69.6297924018637,,0,0.268294857736666,0,0.9966355,0.964889838621122,0.058160487151795,male,0
GSM989908,69.724530093323,,0,0.270081441455188,0,0.9964606,0.96738740268376,0.057203284377531,male,0
GSM989909,66.0707175341162,,0,0.267625306003122,0,0.9950834,0.968312550083673,0.055428681864616,male,0
GSM990425,65.3178848385031,,0,0.281100694400026,0,0.9973792,0.966843392848558,0.060784332105474,male,0
GSM990053,57.3829490749426,,0,0.273599802452996,0,0.9954697,0.968828789109594,0.056262478581926,male,0
GSM989922,71.0979862075711,,0,0.274742324667314,0,0.9962854,0.967775952333995,0.057964727716623,male,0
GSM990302,62.8159489788839,,0,0.279728096071365,0,0.9973001,0.966096268522714,0.060988966163281,male,0
GSM990073,62.4306250335484,,0,0.280681734904873,0,0.9970115,0.967120084359154,0.060935183954828,male,0
GSM989943,58.7845171527799,,0,0.27311337694257,0,0.9968715,0.969702852332972,0.056334662483543,male,0
GSM990444,55.8176912775671,,0,0.277845018743846,0,0.9972652,0.965666388819366,0.061398749929584,male,0
GSM990538,38.5319896956233,,0,0.28400863440303,0,0.9968712,0.968196896268962,0.060843848330601,male,0
GSM990606,74.5875604885436,,0,0.286228658557273,0,0.9970801,0.964878287555091,0.064183433792933,male,0
GSM990037,56.5798287185705,,0,0.276439617183803,0,0.9976379,0.969296741316567,0.056702177840795,male,0
GSM989923,98.1929527663814,,0,0.279075068617079,0,0.996277,0.952819837824577,0.066636809638679,male,0
GSM990051,70.3919826106151,,0,0.266678437371063,0,0.9962272,0.966251834226051,0.056628547769814,male,0
GSM989858,82.1697945504775,,0,0.268419495432432,0,0.9965451,0.953067436707331,0.064707345981455,male,0
GSM990120,47.8759131483958,,0,0.281135553847724,0,0.9974053,0.967438191396207,0.060822026733822,male,0
GSM989903,67.5691780994749,,0,0.269196433424694,0,0.9965973,0.963286796645092,0.058888851856832,male,0
GSM990475,72.1208659992325,,0,0.272927825825342,0,0.9974088,0.969823067800611,0.055712481151363,male,0
GSM990338,55.9614061824007,,0,0.278645628188987,0,0.9968848,0.967539775377933,0.059410502703771,male,0
GSM990039,70.6966807386804,,0,0.272827722895803,0,0.9972192,0.960316951299115,0.063670674791689,male,0
GSM990489,68.1953938795187,,0,0.276694870497803,0,0.9969648,0.967926555769792,0.058178306908367,male,0
GSM990460,70.5199986442619,,0,0.281718029878776,0,0.9962829,0.962067995993228,0.065277718115499,male,0
GSM990563,81.7741339328607,,0,0.283332178473868,0,0.9975238,0.965378539676573,0.062011678820596,male,0
GSM989960,72.8608122696396,,0,0.275598200080499,0,0.9971682,0.965702599975764,0.059000662863175,male,0
GSM990412,76.2131740706374,,0,0.279347615646305,0,0.9974901,0.960509593248034,0.064568776991548,male,0
GSM990035,67.0468467753353,,0,0.275378631083538,0,0.9972027,0.966110551060263,0.059751017932956,male,0
GSM990520,48.0825580142883,,0,0.275408221558733,0,0.997296,0.963033931773438,0.062692225149804,male,0
GSM990072,50.3960785611351,,0,0.284464647349793,0,0.9968776,0.967363012511793,0.061777413814276,male,0
GSM989914,65.9576011550562,,0,0.269492330729396,0,0.9967722,0.967548926572315,0.056951130473251,male,0
GSM990101,47.7787698073637,,0,0.281393430356249,0,0.9969701,0.965752523737311,0.062399751565896,male,0
GSM990616,71.7941636149234,,0,0.289049460455384,0,0.997179,0.964719561449646,0.065589144170344,male,0
GSM990341,48.9531819186871,,0,0.279291017624566,0,0.9970365,0.965495429757062,0.061812940923571,male,0
